,Time,T1,Q1
963,1239.01,59.947799999999994,65.90392323013917
964,1241.0,59.947799999999994,66.05627134432768
965,1242.0,59.947799999999994,66.00491013571197
966,1244.0,60.27009999999999,65.92869133983909
967,1245.0,60.27009999999999,66.01981194817539
968,1247.0,59.947799999999994,63.50674969820292
969,1248.01,59.947799999999994,65.96408326845625
970,1249.01,59.947799999999994,66.06570830374605
971,1250.0,59.947799999999994,65.94306635599727
972,1251.0,59.947799999999994,65.94261331467689
973,1252.0,59.947799999999994,65.95798291098659
974,1254.01,59.947799999999994,66.0346682390078
975,1255.0,60.27009999999999,63.48941484802556
976,1256.0,59.947799999999994,63.53817954047628
977,1258.0,59.947799999999994,63.54895629934491
978,1259.0,59.947799999999994,63.45312626717394
979,1261.0,59.947799999999994,65.900876959347
980,1262.0,59.947799999999994,63.55136463850429
981,1264.0,59.947799999999994,66.00668511966909
982,1265.01,59.947799999999994,65.9780232501224
983,1266.01,59.947799999999994,65.87463834836797
984,1267.0,60.27009999999999,63.53961322207046
985,1268.01,59.947799999999994,65.95166142610492
986,1270.0,59.947799999999994,65.95097195040789
987,1271.0,59.947799999999994,63.49752106770609
988,1272.01,59.947799999999994,65.8309073314739
989,1273.01,60.27009999999999,65.90502900121945
990,1274.01,59.947799999999994,66.00891397791496
991,1275.02,59.947799999999994,65.83707945293096
992,1277.0,59.947799999999994,65.8593961922175
993,1278.01,59.947799999999994,63.49658587455929
994,1279.01,59.947799999999994,65.88480434946946
995,1281.0,59.947799999999994,65.90636867540947
996,1282.0,59.947799999999994,63.57386827763047
997,1283.01,59.947799999999994,65.94424320200714
998,1284.01,59.947799999999994,65.80818303613523
999,1285.0,59.947799999999994,65.99769761814531
1000,1287.0,59.947799999999994,65.90029105476525
1001,1288.01,59.947799999999994,65.8273004876975
1002,1290.0,59.947799999999994,65.87349159386437
1003,1291.01,59.947799999999994,65.92288129119822
1004,1293.0,59.947799999999994,63.51591879219148
1005,1294.0,59.947799999999994,65.94741330761819
1006,1295.0,59.947799999999994,65.9926591678308
1007,1296.0,59.947799999999994,65.89144299814225
1008,1297.01,59.947799999999994,66.018887304314
1009,1299.0,59.947799999999994,65.97992401831272
1010,1300.01,59.947799999999994,65.91612400267586
1011,1301.01,59.947799999999994,65.89137140124308
1012,1302.0,59.947799999999994,66.01027424247229
1013,1303.01,59.947799999999994,65.9213438735066
1014,1305.08,59.947799999999994,65.96654740985971
1015,1306.01,59.947799999999994,65.93597774642613
1016,1307.01,59.947799999999994,65.95026037974891
1017,1308.01,59.947799999999994,66.00932839640222
1018,1309.01,59.947799999999994,65.98308415875255
1019,1310.0,59.947799999999994,65.92372795400618
1020,1312.01,60.27009999999999,63.54640376471641
1021,1313.01,60.27009999999999,65.84478490596953
1022,1314.01,59.947799999999994,65.95437669807109
1023,1316.0,59.947799999999994,63.429141582359826
1024,1317.01,60.27009999999999,66.07143164290456
1025,1318.01,60.27009999999999,65.99742344632038
1026,1319.0,59.947799999999994,63.52655286606395
1027,1320.01,60.27009999999999,65.86702779524457
1028,1322.0,60.27009999999999,65.99260180117867
1029,1323.0,59.947799999999994,66.02090523108669
1030,1325.0,59.947799999999994,66.01074688344029
1031,1326.01,59.947799999999994,65.91288100848043
1032,1328.0,59.947799999999994,66.0047765090596
1033,1329.01,59.947799999999994,63.5149282092349
1034,1331.0,59.947799999999994,65.84783322072083
1035,1332.01,59.947799999999994,63.49075831055943
1036,1333.01,60.27009999999999,63.5949748690293
1037,1334.0,60.27009999999999,65.97943609637987
1038,1335.01,59.947799999999994,65.91020033436752
1039,1337.0,59.947799999999994,65.87711016439835
1040,1338.0,60.27009999999999,65.7584897810238
1041,1340.0,59.947799999999994,65.90323008815177
1042,1341.0,59.947799999999994,63.539020806635364
1043,1343.0,59.947799999999994,63.47038111696707
1044,1344.0,59.947799999999994,65.77894550976966
1045,1345.01,59.947799999999994,65.83113330284309
1046,1346.01,59.947799999999994,65.90560467177141
1047,1347.01,59.947799999999994,65.72136839208802
1048,1348.01,59.947799999999994,65.88606959489147
1049,1351.0,59.947799999999994,66.12127592444064
1050,1352.0,59.947799999999994,65.75079091885583
1051,1353.0,60.27009999999999,65.91656678960383
1052,1354.01,60.27009999999999,65.98534119196303
1053,1355.01,59.947799999999994,66.08668163440865
1054,1357.0,60.27009999999999,65.86759765624842
1055,1358.0,60.27009999999999,63.35261112782966
1056,1360.01,59.947799999999994,63.4904717331092
1057,1361.0,59.947799999999994,65.75819129093793
1058,1362.01,60.27009999999999,65.9395995191599
1059,1363.0,59.947799999999994,63.431438347408076
1060,1364.01,59.947799999999994,65.99003369044127
1061,1366.0,59.947799999999994,66.00483129772816
1062,1367.0,59.947799999999994,65.77968109081488
1063,1369.0,60.27009999999999,63.26489814675173
1064,1370.0,59.947799999999994,65.79846894704777
1065,1371.01,59.947799999999994,65.8705626921057
1066,1372.01,59.947799999999994,65.89131858235086
1067,1373.01,59.947799999999994,65.84725411564433
1068,1375.01,59.947799999999994,65.87131195935508
1069,1376.01,60.27009999999999,65.85763641806015
1070,1378.01,59.947799999999994,65.85000777832092
1071,1379.0,59.947799999999994,65.85089891051584
1072,1381.01,59.947799999999994,63.4476396797846
1073,1382.01,60.27009999999999,65.81291773137178
1074,1384.0,60.27009999999999,65.60999618544483
1075,1385.01,59.947799999999994,63.405751061757584
1076,1386.0,60.27009999999999,65.94256288632836
1077,1387.01,59.947799999999994,65.72716062574584
1078,1388.01,59.947799999999994,65.87891403963636
1079,1390.0,59.947799999999994,65.86612378985927
1080,1391.01,59.947799999999994,65.9060216260512
1081,1393.0,59.947799999999994,65.97985360627925
1082,1394.0,59.947799999999994,65.96228032944074
1083,1395.0,60.27009999999999,65.82935960316689
1084,1396.01,60.27009999999999,65.85556323650675
1085,1397.01,59.947799999999994,65.9263972573889
1086,1399.0,59.947799999999994,66.00123592699572
1087,1400.0,59.947799999999994,65.85005150745704
1088,1401.01,59.947799999999994,66.01270003016882
1089,1402.0,60.27009999999999,65.93401393439567
1090,1403.01,59.947799999999994,65.86123292610846
1091,1405.01,59.947799999999994,65.98799578958784
1092,1406.01,59.947799999999994,65.93270581119523
1093,1408.01,60.27009999999999,66.05607314547767
1094,1409.01,60.27009999999999,65.94556395393212
1095,1410.01,59.947799999999994,63.52158577626269
1096,1411.01,59.947799999999994,65.81676805182629
1097,1412.01,59.947799999999994,63.430390557576274
1098,1414.0,59.947799999999994,66.00061056838193
1099,1415.01,59.947799999999994,63.416976997077384
1100,1417.01,59.947799999999994,65.8490159737175
1101,1418.0,60.27009999999999,65.82211285142633
1102,1419.0,59.947799999999994,65.83615558143364
1103,1420.01,59.947799999999994,65.90532248727804
1104,1421.01,59.947799999999994,65.88447219526125
1105,1423.0,59.947799999999994,65.91320894090855
1106,1424.0,59.947799999999994,66.06669478126469
1107,1426.0,59.947799999999994,65.94622978152918
1108,1427.01,59.947799999999994,63.53241198261655
1109,1428.0,60.27009999999999,63.46222426108148
1110,1429.01,59.947799999999994,66.03093067401366
1111,1430.01,60.27009999999999,65.89737715390146
1112,1432.01,59.947799999999994,66.04539568550904
1113,1433.0,60.27009999999999,65.87086425922584
1114,1434.01,59.947799999999994,65.90628214460895
1115,1435.01,59.947799999999994,65.86101864897596
1116,1436.01,59.947799999999994,66.03101642985304
1117,1438.0,59.947799999999994,65.90790017339911
1118,1439.0,59.947799999999994,65.84490903235958
1119,1441.0,59.947799999999994,63.316101631281974
1120,1442.0,59.947799999999994,63.39848309155778
1121,1443.01,59.947799999999994,66.02945233009152
1122,1444.0,60.27009999999999,65.92762703404829
1123,1445.01,59.947799999999994,65.84592240407817
1124,1447.01,59.947799999999994,65.90147421087454
1125,1448.0,59.947799999999994,65.95091371570946
1126,1450.0,59.947799999999994,65.91259183096966
1127,1451.0,60.27009999999999,65.98534223707775
1128,1452.01,59.947799999999994,65.98990133080306
1129,1453.0,59.947799999999994,65.89591292858374
1130,1454.01,60.27009999999999,65.9299829563173
1131,1456.0,59.947799999999994,65.77010152248057
1132,1457.01,59.947799999999994,65.94659220961469
1133,1458.01,60.27009999999999,65.83639953232934
1134,1459.01,59.947799999999994,63.46304244625698
1135,1460.01,59.947799999999994,63.43088645690949
1136,1462.0,59.947799999999994,65.98075977483823
1137,1463.0,59.947799999999994,65.8469255384996
1138,1464.01,59.947799999999994,63.448343900447355
1139,1465.01,59.947799999999994,65.95774284067491
1140,1466.01,60.27009999999999,65.88828793908542
